"","MKF","TS_DATE","VALUE","RETURNS","OUTLIER.TYPE"
"734","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-21",0.120282800739281,101.329193075325,"PJUMP"
"735","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-27",1.74182440656221,-25.4167910387312,"PJUMP"
"736","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",1.30972395995805,12.614277659562,"PJUMP"
"737","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-06",1.62673378628569,-72.650423086206,"PJUMP"
"740","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-10",1.22609797786018,207.004368126522,"PJUMP"
"742","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-30",0.46229858618383,199.33848913803,"PJUMP"
"743","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-18",0.334673424218314,-19.284245565794,"PJUMP"
"745","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-12",2.10130349950857,-15.4511543653798,"PJUMP"
"747","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-07",0.871314874213004,-57.4755614008886,"PJUMP"
"748","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-09",0.570784813457306,-60.0413949306212,"PJUMP"
"749","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-09",1.20496351236955,108.978526256817,"PJUMP"
"752","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",1.09017330844396,-21.9504120399387,"PJUMP"
"755","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-17",0.265378021732554,99.9312316003586,"PJUMP"
"758","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-06",0.810690544392742,-131.641355507309,"PJUMP"
"759","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-11",1.98378468049438,-47.1827331493469,"PJUMP"
"764","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",0.107724778848175,-2.14120400428382,"PJUMP"
"770","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-01",0.822549233667627,36.3923764037202,"PJUMP"
"771","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-11",1.42547881861449,89.0169483192994,"PJUMP"
"773","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-09",0.484690501170387,-9.70068623204947,"PJUMP"
"778","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-27",0.731726322454423,90.9793705861631,"PJUMP"
"780","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-17",1.36265448498259,52.6984499629852,"PJUMP"
"784","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-12",0.281806444835859,-92.9936488835799,"PJUMP"
"785","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-09",1.47385661593315,-113.552001194782,"PJUMP"
"786","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",0.100311055420701,-1.92437819895748,"PJUMP"
"789","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-19",1.72770011899885,14.4158366451435,"PJUMP"
"791","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-12",0.480657516384077,-77.7007419711361,"PJUMP"
"792","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-12",1.23866992616946,-98.2997869957251,"PJUMP"
"793","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-18",2.08192507251246,-24.9599513504716,"PJUMP"
"803","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-06",1.86775535143791,-56.6187241263655,"PJUMP"
"804","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",0.601531940078276,12.6682883155246,"PJUMP"
"806","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-12",1.564082045143,-8.05922221032503,"PJUMP"
"808","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-06",1.03382118769791,-2.55185560090514,"PJUMP"
"809","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2020-01-01",1.55898606304689,30.749608529572,"PJUMP"
"812","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-02",0.376305979582514,-61.3118975754882,"PJUMP"
"818","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-24",1.65875947314319,97.3160734389571,"PJUMP"
"820","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-24",2.15147066114762,1.78331706978728,"PJUMP"
"821","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-13",1.70872064350719,-20.5653186022858,"PJUMP"
"826","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-02",0.298607984173476,-1.18109431225921,"PJUMP"
"830","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-21",1.31704451302239,-62.4027797195841,"PJUMP"
"831","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-16",0.708541313363955,-138.664812646812,"PJUMP"
"832","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-23",1.86587907493205,18.403721757132,"PJUMP"
"834","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-14",1.83157734757816,-46.0497886019268,"PJUMP"
"835","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-02",0.5479924192741,-88.1601876024276,"PJUMP"
"837","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-11",1.73528190047894,-15.1752961172992,"PJUMP"
"838","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-14",0.0363748472628151,105.88143585642,"PJUMP"
"840","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-04",1.66620552031384,-4.21890614205556,"PJUMP"
"846","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-29",1.13504335673846,-12.6324366607528,"PJUMP"
"850","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-08",1.91323989977013,52.7493928815766,"PJUMP"
"852","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-14",1.59688581223543,-45.7285504374072,"PJUMP"
"856","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-18",1.45813799048499,64.7319437440895,"PJUMP"
"857","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-05",0.551440802715826,72.3061228694844,"PJUMP"
"862","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-09",0.607579007841973,21.2020759207631,"PJUMP"
"865","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-01",1.88184007981406,27.0560800278405,"PJUMP"
"866","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-18",0.108046170442633,-22.2353596807589,"PJUMP"
"867","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-22",0.289393078897669,72.798404616167,"PJUMP"
"870","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-15",0.926247766433866,13.8968725579282,"PJUMP"
"871","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-05",0.252299025536455,3.01121272693335,"PJUMP"
"878","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-23",0.841223977747966,-3.49218793046838,"PJUMP"
"882","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",0.285037507859625,65.7858087398442,"PJUMP"
"884","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-17",1.26711619498902,12.2732583000785,"PJUMP"
"888","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-09",0.357358595553352,-112.986165460539,"PJUMP"
"889","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-27",0.974859804428576,-3.77628481673849,"PJUMP"
"890","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-05",0.902414955303471,-16.1500400833007,"PJUMP"
"891","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-04",1.34517717065775,117.132420175937,"PJUMP"
"894","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-16",1.51360385073461,-110.153743264989,"PJUMP"
"897","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-29",0.0582274819434017,109.95121423035,"PJUMP"
"898","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-02",0.235596296317114,-30.0142138687066,"PJUMP"
"900","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-31",0.369056542624504,-15.425973718406,"PJUMP"
"901","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-05",2.04782663641883,-73.3443740825472,"PJUMP"
"902","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-20",1.75855715111135,-26.0847088686979,"PJUMP"
"903","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-07",0.329652723894725,117.520174296286,"PJUMP"
"906","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-01",1.93029167141548,76.0399225044878,"PJUMP"
"909","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-11",2.06725327456129,34.7728872107542,"PJUMP"
"910","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-26",0.680745513345246,-32.4308121222317,"PJUMP"
"911","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-23",1.03070005101138,1.66497654643247,"PJUMP"
"913","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-24",0.80349493451257,32.3028683228964,"PJUMP"
"916","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-18",1.84447407838282,49.7219439367843,"PJUMP"
"924","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-07",2.06357886513923,42.5193869080942,"PJUMP"
"926","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-04",1.9729582962105,21.1791633818659,"PJUMP"
"928","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-12",0.725774068886387,119.62635039331,"PJUMP"
"930","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-05",1.40796181506497,-31.5869305179679,"PJUMP"
"936","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-29",0.991692143787792,2.2553878656328,"PJUMP"
"939","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",1.85824053854558,-40.7939770219283,"PJUMP"
"942","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-09",1.59554923543121,-146.342753111861,"PJUMP"
"943","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-03",0.534672859205557,-55.1709060798265,"PJUMP"
"945","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-03",0.139912122638676,-8.52602238256939,"PJUMP"
"947","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-05",1.46425634707655,-45.8476589117103,"PJUMP"
"948","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-27",0.994537705252072,54.57329455515,"PJUMP"
"949","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-12",0.129897123569894,-39.0314615191411,"PJUMP"
"952","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",1.76300455590594,-50.292909063429,"PJUMP"
"959","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",1.95705769919603,40.8820454683953,"PJUMP"
"961","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-05",2.03757304488546,99.8190266465697,"PJUMP"
"962","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-04",1.99997518564047,-121.883906707207,"PJUMP"
"963","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-21",0.281186322910739,-16.4513706226483,"PJUMP"
"964","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-18",1.60595720924378,-48.0987906033175,"PJUMP"
"966","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-26",0.992097112255347,60.5306238375423,"PJUMP"
"968","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-16",1.8475034815707,15.2069904666582,"PJUMP"
"970","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-25",0.758614142243797,31.8546547228398,"PJUMP"
"975","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-10",0.208426972192141,28.5167226917103,"PJUMP"
"977","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",0.579536369890728,-35.5136503656217,"PJUMP"
"979","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-28",1.78170446819395,-137.974026514474,"PJUMP"
"980","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-18",0.225080045459424,-34.9188981868822,"PJUMP"
"983","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-18",0.789435553517863,79.3622508589151,"PJUMP"
"985","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-04",1.86238524835545,-54.3105733529617,"PJUMP"
"988","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-24",1.82797667188706,48.7919446121879,"PJUMP"
"989","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-27",0.0654179608028291,35.7030137039668,"PJUMP"
"991","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-28",0.647109096435984,9.61063218729269,"PJUMP"
"993","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-06",0.595552306176485,3.57190924787813,"PJUMP"
"994","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-30",1.13259860204615,-144.985761084871,"PJUMP"
"995","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-10",1.02811509904401,33.9028932662059,"PJUMP"
"999","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-22",0.537845094664544,122.196032866005,"PJUMP"
"1000","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-27",0.775637418806649,39.4098336574148,"PJUMP"
