"MKF","TS_DATE","VALUE","RETURNS","OUTLIER.TYPE"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-27,0.885736020957076,101.88054482986,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-30,0.175208494244253,155.574436653794,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-06,2.03983337516714,42.0101053657723,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-03,0.316074761492086,-16.562383949964,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-28,1.39288155649477,-126.364019404502,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-11,0.909134629011301,117.706629141005,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-25,1.01158846786617,-43.1368922359132,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-24,0.602496630048293,-58.1591463445985,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-04,0.692275497658421,28.6876274215023,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-28,1.19071778370001,-84.8743507482769,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-28,0.86217508592941,7.51906139334907,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-02,0.13471489594404,113.063157186029,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-10,0.111505128611382,-8.92592362815455,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-01,0.18989046092757,-40.7756718852323,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-27,0.409634765046196,70.2662734905488,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-02,0.507018626322345,31.0538515897512,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-03,1.36797379105895,89.7295758351703,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-07,2.0192131066466,-110.380235953769,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-22,0.241095996138642,33.2500136278361,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-05,0.760455623798101,117.988652992017,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-13,2.04951606495301,63.5390376570365,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-30,1.26244547316275,-23.8497650465995,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-30,1.31165952263414,74.6631107801916,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-27,0.768707535547003,3.22551696930672,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-17,0.771970610124737,23.0224152776708,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-15,0.136693122328023,-17.9649243795313,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-18,1.8538370174288,49.0174622874685,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-13,1.97812435858007,-32.5776072309616,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-11,1.31844003204275,83.1689266220726,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-13,0.836359872822315,12.1447978496361,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-15,0.110635909972977,126.054283734909,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-05,0.128066688748875,-72.9766601696267,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-16,0.325105877158544,84.7133432930834,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-30,1.74238489290342,-106.171232565268,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-11,1.81646608847056,67.2017560342598,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-15,0.429311778934688,-214.511337997624,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-22,0.962902878292229,59.5097457354801,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-30,2.06712037526738,57.3166852202991,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-14,0.482603527720331,-29.8721067156601,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-03,0.708108765535821,-60.7037535026138,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-05,1.2684716391392,-68.4594633379718,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-13,0.259733671100554,-165.803690525593,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-14,2.10393892835161,-49.6741348510913,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-03,1.30028592675086,-64.1811871138014,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-05,0.78405817528527,-113.886790810447,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-19,0.133815565192215,-17.1566278790531,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-28,2.10596118334065,-13.4715901832458,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-31,1.23587430257054,37.9190773419725,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-20,0.698794916133649,90.883339895785,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-01,1.47017093295671,-49.2351678821317,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-04,0.391514139441315,21.7420031761304,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-06,2.08336614435579,-51.7321349371421,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-30,0.232862721936649,-31.7891900664117,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-14,1.77086275735555,78.5861197711357,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-02,2.14777783008056,38.0823773300685,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-15,1.88128806675455,9.76393595565829,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-20,0.536842254081207,-32.9897534942243,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-05,0.281448653667082,-61.1466315611273,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-30,1.11872813572562,25.2833704601399,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-27,2.11658958060288,47.7522840940285,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-17,2.04914424462653,-56.0502738062466,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-24,1.93620348829151,125.716396195555,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-25,1.35804304634859,-153.257267902676,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-23,2.11273873315585,-61.7336179873096,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-19,0.638423819905944,46.3540934370306,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-01,1.01454329307214,44.3652437028768,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-06,0.609838789186832,-65.2722103782515,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-28,0.272249208457549,88.2785985032081,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-26,0.678022619409295,77.8371651543278,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-14,0.385547659177728,16.2468907273663,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-15,1.10401829337495,131.940860270717,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-15,1.90362553425546,16.7777083210581,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-25,1.40637574944973,132.857071027556,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-04,0.984418103441381,74.7335014784063,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-13,2.15208397248397,107.183739883645,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-23,1.09255402662752,-27.4374176958088,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-15,2.0529280845559,9.6878898362621,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-12,0.114129158329495,27.2527111016178,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-13,0.807988839616938,40.9778989623909,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-02,1.08993260957077,58.4439298615897,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-10,1.28077501985651,-77.9736394001035,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-01,1.26799992670322,69.8372698598112,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-14,0.418098901431478,70.1556275154312,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-14,1.70014489228278,-72.1749006553094,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-01,0.314956980187437,58.6620364411091,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-18,1.39188494877645,-18.2978982700183,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-10,1.88667333806345,-19.7794758647999,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-27,1.52167962572857,23.4554789267442,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-16,1.96996459575488,19.8765167469211,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-24,1.29415885715203,35.0672696970439,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-04,1.361985529518,-122.949234796416,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-05,0.982260571755693,140.725322445457,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-19,0.612199100420415,53.319290325723,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-03,0.0582188275026288,-31.7475111863172,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-12,1.86857318442729,15.8108113444514,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-21,0.714090497408659,-53.7374559200453,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-22,0.34522009044476,1.3641860215687,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-27,1.70240548363207,102.990536639826,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-01,0.31903187774002,-43.1257643192683,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-01,1.42360139112806,169.682270884381,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-16,1.9778435317298,33.8088332174487,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-19,0.934783204551499,87.2691407727974,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-07,1.92313410891277,-94.8290851981023,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-11,0.137689917657669,97.6767198463195,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-05,0.7658524639755,-50.19050826863,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-03,1.01951013951628,-5.49643964623196,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-06,0.609107065327065,104.269123107698,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-10,1.71523193761808,25.9394537591081,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-03,0.956960127882848,19.6680937841367,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-28,0.23976348970598,94.2075630955599,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-26,2.06821807670104,44.074255696263,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-18,1.71076649831297,-80.818163779391,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-25,1.29769051619682,72.2339587152363,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-23,0.930216016876728,6.59812162600998,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-11,1.10544551721966,-100.685823397778,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-08,0.835146294099709,43.4492510832064,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-20,2.13403922176148,56.5147999225547,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-20,1.4477413830398,36.1805141370352,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-02,1.76205348562447,99.1325538882089,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-15,1.44601330706973,-65.3368244347928,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-22,0.452554617974178,-1.12585385641675,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-10,1.33699789327717,124.221800449859,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-03,0.804301762460068,-49.2200101045463,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-13,0.427498921011389,-81.5097431368497,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-21,0.115391718993114,-15.6164611920878,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-27,0.9843272807014,22.3574278884132,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-30,0.496358056696443,100.401639600588,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-24,1.24386436996282,99.9536886650692,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-03,0.131648436542211,49.7361732145591,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-22,1.01686154909382,-39.0152734410256,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-07,0.0436421246677814,-83.174633862777,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-15,1.42634689669518,-104.037588852747,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-02,1.61665836545223,46.0434660365466,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-29,0.688157762187439,46.4830648990314,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-24,1.05515247632514,26.2467101364434,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-14,0.474162543465504,31.4808891911018,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-12,0.745028575626725,-82.8055032655777,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-24,0.487267612672022,49.9333570655717,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-07,0.520556335177354,-85.0444138731929,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-21,0.493206930985403,-58.4344104746867,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-10,0.461859636243432,23.4257570226677,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-22,0.620079632580544,22.0355675456919,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-24,1.23067848792408,-29.4323404549147,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-09,1.02369283367017,77.2619033442654,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-18,0.104885074529939,-54.6465664279835,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-21,1.65399250522004,-62.3768592019223,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-29,0.942384686212995,-71.5785988566805,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-12,1.91661670651476,-14.3474181352379,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-26,1.75793702372664,-1.15168442338776,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-15,0.909472606339963,26.6741720635656,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-08,1.26333035486487,78.5131587659111,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-04,0.374803950934805,-164.669009171395,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-08,0.578054943249215,-134.698140047808,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-23,0.423464975833791,-4.96086190258729,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-30,1.62287744549975,-7.25747006922175,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-24,1.88805874542917,-9.19549248272746,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-12,0.469856073983098,-66.9272004444957,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-19,0.159050208612833,100.797972917435,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-12,1.70211388302795,-8.35322900075925,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-12,1.18089852081335,-25.2224807397335,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-25,1.74713677052335,-102.819212541209,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-29,0.312178882860964,-110.782760835003,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-11,0.0990787974597807,-101.883834618865,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-01,0.0464727596165021,-18.5684986590691,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-20,1.15333764888255,-90.1671299026247,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-10,1.9977106579277,13.8608254188186,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-10,0.144450404272808,-32.6545495978756,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-23,1.40601488651781,-68.0224926678136,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-12,1.64543712719542,70.6277901750672,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-17,1.42175542476979,-115.365247076642,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-30,0.21106698411174,-26.4039168088292,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-30,1.88861066716466,-21.9100687297547,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-09,1.46038320068388,98.0794544742011,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-08,0.096153323995413,-29.3729263907658,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-15,0.376406264286072,27.0224270227229,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-11,1.7065176339438,39.1551954971747,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-08,0.865776025169747,83.7730189925996,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-23,1.2123142415734,-97.0066721796228,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-16,1.41595546841439,-142.480397602872,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-21,0.739858811656001,-20.2577552859353,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-07,0.632114800579157,98.2302962469221,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-20,0.528135554621357,52.1144203829313,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-04,0.964560264996541,14.6757860692496,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-22,1.30008799531775,8.90121998813631,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-11,2.07213144835075,30.0835953469981,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-10,0.116643952596507,9.030082534087,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-09,1.95375818980481,110.919998939026,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-14,1.5124539144377,-43.9134779236272,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-19,0.881296526113887,-70.0158205242546,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-17,0.688685156968767,4.77386403185218,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-07,1.81786048331197,-96.6611253051778,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-23,1.50899711379915,162.685042404629,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-09-26,1.52445250468088,-17.302572389886,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-01,0.597871187072906,27.0453858349839,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-05,1.10306200174136,32.0854239752401,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-12,0.385360418115655,104.845969974792,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-28,1.19644995677983,-64.1814762269103,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-07,0.443887601783099,73.015172350864,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-03,1.12199325268586,-5.47645000232068,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-11,2.00673226745755,95.4589130692335,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-09,1.39465295430134,75.3631639098518,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-07,1.09682437547096,66.2932747409541,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-19,0.843174263942187,-41.083602985635,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-26,1.89044789768466,32.4031178757499,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-02,1.75260901705117,-67.99945530257,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-10,0.627782257093679,38.2710069909471,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-25,0.166511248310434,76.5604212348361,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-11,1.34198676221322,102.52946356882,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-19,0.813571186692502,104.976476767535,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-12-25,0.837803314127148,-45.1089198131159,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-02,0.364797640056981,84.3795358372188,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-06,1.49832645832758,9.07288612328797,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-29,0.955410105479685,143.549132479985,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-27,0.51745309998591,16.5276422406918,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-25,0.679935887606693,101.494248024923,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-01,1.85096679103166,-66.794560977692,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-07-01,0.12470052621694,49.2184019527758,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-25,1.61900927229608,-137.772994098997,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-03,1.54980891727931,57.7577253478976,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-15,0.859268176059341,112.427534547622,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-04-08,0.111444066585838,10.238173298573,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-08-28,2.07616088490072,-80.1286515643369,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-02,1.79026991221119,53.4914373230677,"NULL"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-10-05,0.949549065260386,12.4429034790296,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-01-14,1.19766882088064,-82.5781855430413,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-23,2.09378440800412,201.941959692731,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-02-13,1.49491965560987,-64.5524640998374,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-01,1.01541384037591,40.5015153774506,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-08,0.105835052893663,118.852947651396,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-05,0.054733541211769,-28.0531103328263,"PJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-06-21,1.35188685778516,76.5645141707975,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-11-10,0.751752116212347,15.4825381149992,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-03-09,1.93229531268128,-152.413622587499,"NJUMP"
"CDSP. TRADIG.USD.SNRFOR.MR14.060M",2019-05-16,0.907849059655513,53.2802890607504,"NULL"
