"","MKF","TS_DATE","VALUE","RETURNS","OUTLIER.TYPE"
"2479","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-22",0.765992824541891,-74.9733759309451,"PJUMP"
"2485","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-06",1.4829806195531,-51.7830305474618,"PJUMP"
"2489","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-02",1.0888825887107,43.7040630681535,"PJUMP"
"2491","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-05",2.09183937393424,-23.2618811036629,"PJUMP"
"2496","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-17",0.627361720857054,61.6723082697396,"PJUMP"
"2500","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",1.20064525613142,-181.10798931762,"PJUMP"
"2503","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-03",0.346560407067249,78.9612524554942,"PJUMP"
"2505","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-19",1.3131151214504,-28.2201012195711,"PJUMP"
"2507","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",1.00633971804013,-15.8748775865155,"PJUMP"
"2510","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-03",0.253661395919413,-60.9027254640138,"PJUMP"
"2512","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-11",2.1481673225994,32.1017522345944,"PJUMP"
"2515","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-25",1.22208307374273,-34.5559773938143,"PJUMP"
"2522","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-11",1.42466142636282,45.713679186202,"PJUMP"
"2523","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-14",2.05927464401473,8.40949109155323,"PJUMP"
"2526","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-27",0.556492663393868,47.557057079235,"PJUMP"
"2528","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-10",1.32739431789511,-30.9384160549409,"PJUMP"
"2531","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-07",0.353816238196302,53.3972690829159,"PJUMP"
"2538","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-20",2.0647027110543,-34.2703980379546,"PJUMP"
"2539","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-30",0.696142368005697,-43.3812167211151,"PJUMP"
"2542","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-22",2.14732210183138,62.3806668769374,"PJUMP"
"2546","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-15",1.74833694794096,19.2565605751656,"PJUMP"
"2549","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-16",0.541823256742563,-61.7905585944952,"PJUMP"
"2550","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-18",1.8917614032596,-38.1731807648472,"PJUMP"
"2551","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-05",1.00827690519204,13.5175455033811,"PJUMP"
"2556","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-01",1.4647781978937,-4.71443340399868,"PJUMP"
"2563","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-19",1.90026901881679,-16.7258332158313,"PJUMP"
"2565","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-06",1.48925881999789,49.039581708589,"PJUMP"
"2567","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-29",1.40628152538598,-40.9659111738697,"PJUMP"
"2568","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",1.7582749216431,41.6219122653311,"PJUMP"
"2578","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-29",1.77500324938497,100.304602488694,"PJUMP"
"2580","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-27",0.606854335785527,142.397668663679,"PJUMP"
"2582","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-12",0.891417077893016,-33.2144950985863,"PJUMP"
"2583","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-26",0.116929394784551,39.6597664716025,"PJUMP"
"2587","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-11",0.85505627161682,-56.4566244671405,"PJUMP"
"2589","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-21",0.871368938038462,-37.2988150787707,"PJUMP"
"2590","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",0.907852658517132,-27.0230170486397,"PJUMP"
"2594","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-18",0.632212357969986,30.8886899626579,"PJUMP"
"2597","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-01",1.88049186167772,8.89996123203832,"PJUMP"
"2600","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-07",0.362467421083767,78.9778525081536,"PJUMP"
"2601","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",0.975352410214257,-25.8137812540234,"PJUMP"
"2602","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-26",1.26280803601207,-45.529799496953,"PJUMP"
"2607","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-04",0.704287541320849,61.9881033694043,"PJUMP"
"2609","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-21",1.26447632104812,82.2580065541994,"PJUMP"
"2613","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-30",1.86247536432685,9.59356145338062,"PJUMP"
"2614","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-18",1.63948717360321,-20.852415841797,"PJUMP"
"2620","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-20",1.00191100241038,24.3364354721734,"PJUMP"
"2625","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-25",0.759677107788724,-44.1489677551598,"PJUMP"
"2631","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-25",1.82715060683055,-36.2587555118262,"PJUMP"
"2633","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-11",0.584685739815954,65.015953189263,"PJUMP"
"2634","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-05",0.925018205013447,-73.5993213581128,"PJUMP"
"2635","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-13",0.373034284314192,-27.0791808460869,"PJUMP"
"2636","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-14",2.15191022405093,-61.6048048907924,"PJUMP"
"2643","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-18",1.80534325050452,-40.8838765954767,"PJUMP"
"2645","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-17",1.36337066837123,26.7342385222563,"PJUMP"
"2648","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-26",0.918354400269636,2.65920602280264,"PJUMP"
"2650","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-15",0.886064748749794,108.356950867286,"PJUMP"
"2652","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-13",1.45365016686613,-124.975924973765,"PJUMP"
"2654","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-30",1.0156961954147,-49.2602382977768,"PJUMP"
"2657","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-04",1.33244385824795,50.1505370746469,"PJUMP"
"2663","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-15",0.422319507465766,-10.4197377344049,"PJUMP"
"2666","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-16",1.32871874314382,-8.38208953612073,"PJUMP"
"2667","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-07",1.87940636292117,212.269929322576,"PJUMP"
"2670","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-20",0.948092821716331,-114.058919445229,"PJUMP"
"2674","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-19",0.420879586603004,25.7621783202321,"PJUMP"
"2678","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-04",1.50421847178634,-124.289467591474,"PJUMP"
"2680","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-01",0.303790129002438,-18.4786791051799,"PJUMP"
"2704","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-20",0.281125947304395,-48.9175555467009,"PJUMP"
"2706","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-28",2.14422515757512,64.2768935975696,"PJUMP"
"2707","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-09",0.948247523133309,162.044382704327,"PJUMP"
"2708","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-06",1.17151349971631,61.2652236931816,"PJUMP"
"2710","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-20",0.0891671493981117,-47.6382071472088,"PJUMP"
"2713","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-14",1.78013535013475,67.3679342782638,"PJUMP"
"2716","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-03",1.21322516154309,-24.0931764373114,"PJUMP"
"2718","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-22",1.22487575164537,16.8744773239725,"PJUMP"
"2726","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-04",1.32458534312015,-33.5176265241223,"PJUMP"
"2729","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-25",2.07008577520038,-55.6430634432925,"PJUMP"
"2732","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-22",1.74240170446606,56.0941866779919,"PJUMP"
"2737","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-07",0.176138798731863,-12.8396243516721,"PJUMP"
"2739","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-22",1.29493161726591,106.067657656103,"PJUMP"
"2740","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-22",1.04013651781293,-14.1084350131973,"PJUMP"
"2750","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-18",0.45120091692178,84.6578518261292,"PJUMP"
"2751","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-10",0.730449714269028,-40.2240106210163,"PJUMP"
"2753","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-01",1.74183654918385,69.2369190965254,"PJUMP"
"2758","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-12",1.08996344483153,-14.7069734134966,"PJUMP"
"2760","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-26",0.617944908078568,-39.210275945706,"PJUMP"
"2763","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-30",1.62628503489457,46.9636438247746,"PJUMP"
"2766","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-19",1.11268169432565,-43.6947378443344,"PJUMP"
"2768","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-27",1.23992221635404,-60.7545212085813,"PJUMP"
"2778","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-08",0.926467839477193,-7.68733979435791,"PJUMP"
"2781","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-10",2.04625778389417,-42.3755963907243,"PJUMP"
"2783","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-21",1.80985319687319,-51.9747306201735,"PJUMP"
"2784","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-06",0.284735411940681,-21.6026112476431,"PJUMP"
"2786","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-07",1.94442822518572,-55.2668445325234,"PJUMP"
"2793","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-27",0.52069096962783,-51.1352686608027,"PJUMP"
"2800","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-06",0.397080264589815,-48.261229977741,"PJUMP"
"2801","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-21",1.77367564566298,109.864477768909,"PJUMP"
"2803","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-10",1.25296361236263,9.32217472331956,"PJUMP"
"2805","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-13",0.175590929003858,-71.492918799837,"PJUMP"
"2807","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-22",1.48969285233783,82.705001528796,"PJUMP"
"2809","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-15",0.369763577727755,-44.5994747412549,"PJUMP"
"2811","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-20",0.322883264197362,32.0957353617819,"PJUMP"
"2812","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-15",0.943678240961775,75.4825606008914,"PJUMP"
"2816","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-06",0.778415707218726,-33.3668835207863,"PJUMP"
"2818","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-19",0.646194585049561,144.563100882355,"PJUMP"
"2820","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-03",0.513343836803969,-12.345613389041,"PJUMP"
"2822","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-03",0.476438927915985,165.924306130898,"PJUMP"
"2824","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-13",1.15751534403848,-86.5827316372805,"PJUMP"
"2826","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-21",1.88688787012055,-49.9927704509746,"PJUMP"
"2827","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-24",1.14164276960393,63.1731545282071,"PJUMP"
"2830","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-12",1.0205123160151,7.45527170659762,"PJUMP"
"2832","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-22",0.895156995927471,35.8846900314356,"PJUMP"
"2835","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-24",1.61895244840036,12.3232745177167,"PJUMP"
"2837","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-26",0.281823134798574,-155.825908568433,"PJUMP"
"2838","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-16",1.48157777922427,65.8282907796316,"PJUMP"
"2839","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-21",0.955616869038366,-122.315382492999,"PJUMP"
"2840","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-24",0.283339349939408,94.7234175347208,"PJUMP"
"2841","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-12",0.568790235108782,30.6008944806845,"PJUMP"
"2842","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-23",0.254764261131354,-13.1905422055941,"PJUMP"
"2847","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-18",1.34149904275944,-72.2008385720363,"PJUMP"
"2852","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-25",1.62370255463191,-30.5870887871496,"PJUMP"
"2853","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-30",0.243322705280343,-34.2435124972605,"PJUMP"
"2856","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-31",0.566503860603597,42.2973623013299,"PJUMP"
"2860","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-15",0.688928964333237,13.6174694104912,"PJUMP"
"2864","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-06",0.0500575752023715,-6.41402573054735,"PJUMP"
"2866","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-10",1.85144216288106,-33.8181455378402,"PJUMP"
"2867","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-24",0.795174400200399,-25.1313975426554,"PJUMP"
"2872","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-15",0.978658031863209,163.197085645145,"PJUMP"
"2874","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-31",0.484443875665486,70.902351915165,"PJUMP"
"2891","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-21",0.861024674648289,44.4071553610333,"PJUMP"
"2893","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-02",1.6162191653634,-44.3762987717836,"PJUMP"
"2894","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-14",1.1206333877578,59.9251648720736,"PJUMP"
"2896","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-11",2.01955379987249,66.5792026762091,"PJUMP"
"2897","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-26",0.282762599483403,-61.8965900472641,"PJUMP"
"2898","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-12",1.67907721890422,6.75394603603808,"PJUMP"
"2900","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-29",1.15410707219507,-77.6113190917794,"PJUMP"
"2903","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-22",0.863231597744144,48.2817320478707,"PJUMP"
"2905","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-03",0.0511652101095489,12.6921623493941,"PJUMP"
"2907","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-28",1.30324670737548,-56.1555612469034,"PJUMP"
"2916","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-30",0.333849661122934,-181.534849524803,"PJUMP"
"2920","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-17",0.0873683762210563,87.7427090767185,"PJUMP"
"2921","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-28",1.42314214839272,6.38340706792687,"PJUMP"
"2925","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-17",0.58916860166132,-48.419452960356,"PJUMP"
"2926","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-15",1.81317972130205,-10.037030958437,"PJUMP"
"2928","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-10",0.0468810817605096,-91.4586939239209,"PJUMP"
"2930","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-19",1.07784262283448,55.6168339258529,"PJUMP"
"2931","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-15",1.88078743090651,98.3815998117703,"PJUMP"
"2937","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-27",0.467933219740561,-70.5614950088073,"PJUMP"
"2941","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-08",1.36097488817504,-147.028049442224,"PJUMP"
"2944","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-10",2.14345472175704,-0.0115920489659865,"PJUMP"
"2946","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-29",1.77369586103103,-62.7918795967455,"PJUMP"
"2948","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-10",1.57101590745017,128.165724759315,"PJUMP"
"2950","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-04",1.45218272868357,33.1044535772599,"PJUMP"
"2952","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-08",0.429398954669404,-63.3476070597766,"PJUMP"
"2953","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-31",1.25970810883506,28.634705755663,"PJUMP"
"2954","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-02",0.95330462005326,56.0755593287035,"PJUMP"
"2960","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-14",1.25741478725139,-130.428296875757,"PJUMP"
"2961","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-18",1.65220763463749,-108.314550662132,"PJUMP"
"2965","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-02",1.51171847954659,-67.1983150110394,"PJUMP"
"2966","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-22",0.656977594390045,-133.804381318408,"PJUMP"
"2972","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-21",1.39571850719499,-24.1027542335125,"PJUMP"
"2974","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-17",0.66826979177613,57.064964689952,"PJUMP"
"2975","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-25",2.09023193899243,67.8323936265826,"PJUMP"
"2977","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-09",1.32639481609844,32.1407413674569,"PJUMP"
"2979","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-06",0.603421642705455,-188.327652604046,"PJUMP"
"2980","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-22",2.09027577998618,34.2532894001059,"PJUMP"
"2982","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-07",1.51219176384779,-27.2468369119476,"PJUMP"
"2985","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-15",0.735059846572341,17.6077175831137,"PJUMP"
"2987","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-28",1.11919068796438,27.6982850905883,"PJUMP"
"2988","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-17",0.790415333791102,-63.0571540233776,"PJUMP"
"2991","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-15",1.39495260085025,77.1848662433617,"PJUMP"
"2993","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-06",2.02423091835143,17.2233988084354,"PJUMP"
"2994","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-30",0.25258961760564,-47.800194415075,"PJUMP"
"2997","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-29",0.0741125181373665,25.3977968914356,"PJUMP"
"2998","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-03",0.448961674053357,5.72882050693266,"PJUMP"
"3001","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-16",0.0314993724954922,-47.3057142382265,"PJUMP"
"3002","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2020-01-01",1.91322304204914,39.0130616522237,"PJUMP"
"3005","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-14",2.12751736781336,-165.747082489652,"PJUMP"
"3009","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-01-15",1.70988392303892,-15.0428205265129,"PJUMP"
"3019","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-10",0.37713484292641,-87.0134358080969,"PJUMP"
"3027","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-03-04",1.90934217182741,67.9224754377591,"PJUMP"
"3031","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-18",1.36441377739198,-92.3377591456549,"PJUMP"
"3032","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-10",1.41272853135071,21.9899447197709,"PJUMP"
"3034","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-14",0.303636130879752,-54.8988506923977,"PJUMP"
"3037","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-23",1.42540594402426,135.206421210128,"PJUMP"
"3039","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-17",1.31159817670999,-8.56457220648518,"PJUMP"
"3040","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-30",1.56613193408852,-11.0917738923569,"PJUMP"
"3042","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-10",0.972237872681511,4.54015356889733,"PJUMP"
"3044","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-03",0.283759949705793,-30.9401480478471,"PJUMP"
"3047","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-14",1.07147684115643,43.4422632922164,"PJUMP"
"3050","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-10",0.118548963910456,-40.8444268666662,"PJUMP"
"3055","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-03",0.0372016741801184,-6.95159515701172,"PJUMP"
"3057","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-12",1.43450294749637,-50.3128385446485,"PJUMP"
"3059","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-03",1.89639856946094,-119.193321724436,"PJUMP"
"3062","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-08",0.984716628292976,-49.4612291686264,"PJUMP"
"3063","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-13",2.14080559679122,11.9523429181419,"PJUMP"
"3066","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-08-22",1.49188313162931,38.0645223419876,"PJUMP"
"3067","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-01",1.64542427929418,-37.3975737704932,"PJUMP"
"3068","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-15",0.918730638396044,79.8750516787505,"PJUMP"
"3069","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",0.619057059554595,-48.461917984908,"PJUMP"
"3071","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-19",1.99000112753116,2.31547896811278,"PJUMP"
"3073","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-16",1.39265206218662,-39.1496188906522,"PJUMP"
"3074","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-04",1.60865308367516,-11.2787419122738,"PJUMP"
"3077","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-01",0.402260904557595,87.0501185670371,"PJUMP"
"3080","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-05",0.174165022905339,21.6588593744215,"PJUMP"
"3082","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-01",1.51430656829583,-39.5895446044338,"PJUMP"
"3085","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-30",0.122374484821749,-6.23311583553867,"PJUMP"
"3087","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-18",1.30641289261751,44.8632076320695,"PJUMP"
"3090","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-23",0.559629140532047,-67.4700052149266,"PJUMP"
"3092","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-07-20",2.07234907748363,-22.2077327450508,"PJUMP"
"3094","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-04-12",0.177852542785221,2.8164689217049,"PJUMP"
"3095","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-12-03",1.40696412585175,-11.0116509789971,"PJUMP"
"3098","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-09-16",1.26198738984552,133.789141438187,"PJUMP"
"3115","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-02",0.776003268328376,27.9936055623455,"PJUMP"
"3117","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-30",0.8795879835596,-60.4077464748823,"PJUMP"
"3118","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-05-16",1.83416880141936,-44.0484820111952,"PJUMP"
"3121","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-11-11",1.05461603004204,24.4935000558877,"PJUMP"
"3122","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-02-11",0.602022914935908,3.90619377231783,"PJUMP"
"3123","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-08",0.72010997737423,10.4376395771226,"PJUMP"
"3124","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-06-25",0.233930596148161,-39.9318046985424,"PJUMP"
"3126","CDSP. TRADIG.USD.SNRFOR.MR14.060M","2019-10-05",1.02588478210682,-71.6520136668545,"PJUMP"
